docname,topic,proportion
newsgroups:19314,003,0.30219
newsgroups:19349,005,1.0
newsgroups:19384,000,1.0
newsgroups:19419,000,0.406489
newsgroups:19419,016,0.170761
newsgroups:19419,005,0.156838
newsgroups:19419,012,0.128882
newsgroups:19419,006,0.125517
newsgroups:19419,002,0.011512
newsgroups:19454,005,0.32184
newsgroups:19454,000,0.300611
newsgroups:19454,002,0.244735
newsgroups:19454,003,0.078904
newsgroups:19454,014,0.05391
newsgroups:19489,002,1.0
newsgroups:19524,005,0.313573
newsgroups:19524,006,0.244822
newsgroups:19524,003,0.161817
newsgroups:19524,002,0.112437
newsgroups:19524,001,0.101178
newsgroups:19524,000,0.066173
newsgroups:19559,005,0.437429
newsgroups:19559,003,0.393555
newsgroups:19559,006,0.095224
newsgroups:19559,011,0.043608
newsgroups:19559,013,0.030184
newsgroups:19594,005,1.0
newsgroups:19629,016,0.453517
newsgroups:19629,001,0.243386
newsgroups:19629,006,0.12162
newsgroups:19629,005,0.089203
newsgroups:19629,003,0.046928
newsgroups:19629,002,0.045346
newsgroups:19664,004,1.0
newsgroups:19699,016,0.575875
newsgroups:19699,005,0.319135
newsgroups:19699,006,0.10499
newsgroups:19734,001,1.0
newsgroups:19769,001,0.318362
newsgroups:19769,003,0.142915
newsgroups:19769,012,0.138241
newsgroups:19769,014,0.102451
newsgroups:19769,000,0.101923
newsgroups:19769,005,0.098366
newsgroups:19769,002,0.097741
newsgroups:19804,005,0.576522
newsgroups:19804,006,0.169158
newsgroups:19804,001,0.080583
newsgroups:19804,000,0.075192
newsgroups:19804,016,0.046181
newsgroups:19804,003,0.030261
newsgroups:19804,002,0.022103
newsgroups:19839,008,1.0
newsgroups:19874,006,1.0
newsgroups:19909,005,0.660256
newsgroups:19909,003,0.171617
newsgroups:19909,002,0.168127
newsgroups:19944,005,1.0
newsgroups:19979,000,0.309498
newsgroups:19979,002,0.221202
newsgroups:19979,012,0.213493
newsgroups:19979,005,0.173475
newsgroups:19979,003,0.082332
newsgroups:26,006,1.0
newsgroups:61,000,1.0
newsgroups:96,000,1.0
newsgroups:131,000,0.420745
newsgroups:131,002,0.353307
newsgroups:131,007,0.146695
newsgroups:131,005,0.079252
newsgroups:166,003,1.0
newsgroups:201,005,0.611733
newsgroups:201,012,0.148789
newsgroups:201,003,0.141365
newsgroups:201,001,0.098113
newsgroups:236,000,1.0
newsgroups:271,004,1.0
newsgroups:306,006,1.0
newsgroups:341,005,1.0
newsgroups:376,005,0.609868
newsgroups:376,000,0.148761
newsgroups:376,001,0.105183
newsgroups:376,016,0.093316
newsgroups:376,002,0.042873
newsgroups:411,000,1.0
newsgroups:446,005,0.717277
newsgroups:446,012,0.282723
newsgroups:481,005,1.0
newsgroups:516,001,1.0
newsgroups:551,006,1.0
newsgroups:586,016,1.0
newsgroups:621,005,1.0
newsgroups:656,006,1.0
newsgroups:691,016,1.0
newsgroups:726,005,0.650062
newsgroups:726,016,0.179977
newsgroups:726,000,0.169961
newsgroups:761,006,1.0
newsgroups:796,005,1.0
newsgroups:831,001,0.615463
newsgroups:831,016,0.23498
newsgroups:831,012,0.149557
newsgroups:866,005,0.422165
newsgroups:866,001,0.201218
newsgroups:866,016,0.166437
newsgroups:866,002,0.159817
newsgroups:866,000,0.050362
newsgroups:901,016,1.0
newsgroups:936,000,1.0
newsgroups:971,000,1.0
newsgroups:1006,001,0.422696
newsgroups:1006,003,0.257381
newsgroups:1006,004,0.09401
newsgroups:1006,002,0.087104
newsgroups:1006,013,0.080212
newsgroups:1006,000,0.051695
newsgroups:1006,009,0.006903
newsgroups:1041,003,1.0
newsgroups:1076,001,0.583009
newsgroups:1076,009,0.346835
newsgroups:1076,004,0.029927
newsgroups:1076,016,0.023003
newsgroups:1076,003,0.017226
newsgroups:1111,001,1.0
newsgroups:1146,007,1.0
newsgroups:1181,001,1.0
newsgroups:1216,010,1.0
newsgroups:1251,009,1.0
newsgroups:1286,010,1.0
newsgroups:1321,001,1.0
newsgroups:1356,003,1.0
newsgroups:1391,001,1.0
newsgroups:1426,011,1.0
newsgroups:1461,001,1.0
newsgroups:1496,001,0.586832
newsgroups:1496,010,0.151679
newsgroups:1496,002,0.083825
newsgroups:1496,017,0.052897
newsgroups:1496,009,0.051543
newsgroups:1496,004,0.031914
newsgroups:1496,013,0.029574
newsgroups:1496,007,0.011736
newsgroups:1531,000,1.0
newsgroups:1566,009,1.0
newsgroups:1601,010,1.0
newsgroups:1636,001,1.0
newsgroups:1671,001,0.571014
newsgroups:1671,003,0.225665
newsgroups:1671,002,0.114745
newsgroups:1671,006,0.088576
newsgroups:1706,001,1.0
newsgroups:1741,001,1.0
newsgroups:1776,011,0.369602
newsgroups:1776,016,0.258312
newsgroups:1776,007,0.12321
newsgroups:1776,002,0.095895
newsgroups:1776,004,0.087906
newsgroups:1776,003,0.065076
newsgroups:1811,013,1.0
newsgroups:1846,016,1.0
newsgroups:1881,007,1.0
newsgroups:1916,010,1.0
newsgroups:1951,001,0.711594
newsgroups:1951,009,0.147522
newsgroups:1951,003,0.093856
newsgroups:1951,002,0.047028
newsgroups:1986,009,0.470172
newsgroups:1986,004,0.228027
newsgroups:1986,001,0.169704
newsgroups:1986,013,0.077604
newsgroups:1986,000,0.054493
newsgroups:2021,013,1.0
newsgroups:2056,004,1.0
newsgroups:2091,016,1.0
newsgroups:2126,003,1.0
newsgroups:2161,010,1.0
newsgroups:2196,004,1.0
newsgroups:2231,001,1.0
newsgroups:2266,004,1.0
newsgroups:2301,004,1.0
newsgroups:2336,013,1.0
newsgroups:2371,013,1.0
newsgroups:2406,004,1.0
newsgroups:2441,010,1.0
newsgroups:2476,002,1.0
newsgroups:2511,013,1.0
newsgroups:2546,003,1.0
newsgroups:2581,009,1.0
newsgroups:2616,013,1.0
newsgroups:2651,013,1.0
newsgroups:2686,004,1.0
newsgroups:2721,001,1.0
newsgroups:2756,005,1.0
newsgroups:2791,009,1.0
newsgroups:2826,001,1.0
newsgroups:2861,013,1.0
newsgroups:2896,011,1.0
newsgroups:2931,013,1.0
newsgroups:2966,013,1.0
newsgroups:3001,018,1.0
newsgroups:3036,010,1.0
newsgroups:3071,003,1.0
newsgroups:3106,010,1.0
newsgroups:3141,018,1.0
newsgroups:3176,001,1.0
newsgroups:3211,010,1.0
newsgroups:3246,004,1.0
newsgroups:3281,004,0.360008
newsgroups:3281,007,0.328638
newsgroups:3281,002,0.139769
newsgroups:3281,010,0.092522
newsgroups:3281,003,0.079063
newsgroups:3316,010,1.0
newsgroups:3351,013,0.523981
newsgroups:3351,004,0.198784
newsgroups:3351,010,0.193429
newsgroups:3351,003,0.083806
newsgroups:3386,010,1.0
newsgroups:3421,018,1.0
newsgroups:3456,003,1.0
newsgroups:3491,017,1.0
newsgroups:3526,009,1.0
newsgroups:3561,003,1.0
newsgroups:3596,018,0.455858
newsgroups:3596,003,0.194599
newsgroups:3596,010,0.190532
newsgroups:3596,004,0.106583
newsgroups:3596,001,0.052429
newsgroups:3631,013,1.0
newsgroups:3666,007,1.0
newsgroups:3701,018,1.0
newsgroups:3736,004,1.0
newsgroups:3771,003,1.0
newsgroups:3806,004,0.373909
newsgroups:3806,001,0.208154
newsgroups:3806,011,0.17514
newsgroups:3806,019,0.122878
newsgroups:3806,003,0.106283
newsgroups:3806,002,0.013636
newsgroups:3841,010,1.0
newsgroups:3876,018,1.0
newsgroups:3911,003,1.0
newsgroups:3946,010,1.0
newsgroups:3981,010,1.0
newsgroups:4016,003,1.0
newsgroups:4051,004,1.0
newsgroups:4086,008,1.0
newsgroups:4121,001,0.361918
newsgroups:4121,004,0.292204
newsgroups:4121,007,0.248488
newsgroups:4121,017,0.09739
newsgroups:4156,003,1.0
newsgroups:4191,003,0.605104
newsgroups:4191,011,0.232582
newsgroups:4191,013,0.162314
newsgroups:4226,005,1.0
newsgroups:4261,007,1.0
newsgroups:4296,010,0.389348
newsgroups:4296,003,0.128497
newsgroups:4296,017,0.120835
newsgroups:4296,002,0.114302
newsgroups:4296,011,0.093094
newsgroups:4296,004,0.089935
newsgroups:4296,007,0.06399
newsgroups:4331,000,0.49474
newsgroups:4331,001,0.311486
newsgroups:4331,002,0.193773
newsgroups:4366,004,1.0
newsgroups:4401,004,1.0
newsgroups:4436,004,1.0
newsgroups:4471,010,1.0
newsgroups:4506,001,1.0
newsgroups:4541,004,1.0
newsgroups:4576,004,1.0
newsgroups:4611,010,1.0
newsgroups:4646,017,1.0
newsgroups:4681,004,1.0
newsgroups:4716,007,1.0
newsgroups:4751,003,1.0
newsgroups:4786,010,1.0
newsgroups:4821,007,1.0
newsgroups:4856,003,0.314446
newsgroups:4856,018,0.227266
newsgroups:4856,011,0.217374
newsgroups:4856,019,0.114033
newsgroups:4856,007,0.072562
newsgroups:4856,004,0.054318
newsgroups:4891,003,1.0
newsgroups:4926,003,1.0
newsgroups:4961,018,0.545251
newsgroups:4961,004,0.218985
newsgroups:4961,003,0.120987
newsgroups:4961,011,0.114778
newsgroups:4996,019,1.0
newsgroups:5031,013,0.374986
newsgroups:5031,004,0.232404
newsgroups:5031,003,0.214679
newsgroups:5031,001,0.10698
newsgroups:5031,016,0.070951
newsgroups:5066,013,0.456936
newsgroups:5066,003,0.288458
newsgroups:5066,009,0.127656
newsgroups:5066,004,0.12695
newsgroups:5101,003,1.0
newsgroups:5136,004,0.541105
newsgroups:5136,003,0.160963
newsgroups:5136,013,0.153975
newsgroups:5136,000,0.143958
newsgroups:5171,004,1.0
newsgroups:5206,003,1.0
newsgroups:5241,009,1.0
newsgroups:5276,013,1.0
newsgroups:5311,001,1.0
newsgroups:5346,001,1.0
newsgroups:5381,003,1.0
newsgroups:5416,000,0.49474
newsgroups:5416,001,0.311486
newsgroups:5416,002,0.193773
newsgroups:5451,003,1.0
newsgroups:5486,003,1.0
newsgroups:5521,013,1.0
newsgroups:5556,013,0.316287
newsgroups:5556,004,0.230296
newsgroups:5556,001,0.196699
newsgroups:5556,009,0.150283
newsgroups:5556,016,0.056325
newsgroups:5556,003,0.05011
newsgroups:5591,009,0.351614
newsgroups:5591,001,0.295942
newsgroups:5591,007,0.205157
newsgroups:5591,002,0.147286
newsgroups:5626,003,1.0
newsgroups:5661,013,1.0
newsgroups:5696,003,1.0
newsgroups:5731,002,1.0
newsgroups:5766,001,1.0
newsgroups:5801,013,1.0
newsgroups:5836,001,1.0
newsgroups:5871,009,1.0
newsgroups:5906,009,1.0
newsgroups:5941,013,1.0
newsgroups:5976,013,1.0
newsgroups:6011,007,0.310868
newsgroups:6011,003,0.30499
newsgroups:6011,018,0.24294
newsgroups:6011,010,0.114226
newsgroups:6011,001,0.018356
newsgroups:6011,006,0.00862
newsgroups:6046,002,1.0
newsgroups:6081,003,1.0
newsgroups:6116,007,1.0
newsgroups:6151,004,0.298934
newsgroups:6151,001,0.198294
newsgroups:6151,006,0.167856
newsgroups:6151,007,0.135119
newsgroups:6151,003,0.060944
newsgroups:6151,013,0.050316
newsgroups:6151,002,0.045241
newsgroups:6151,009,0.043296
newsgroups:6186,008,1.0
newsgroups:6221,003,1.0
newsgroups:6256,019,1.0
newsgroups:6291,010,0.469445
newsgroups:6291,018,0.28245
newsgroups:6291,002,0.116954
newsgroups:6291,003,0.106578
newsgroups:6291,000,0.024572
newsgroups:6326,007,1.0
newsgroups:6361,007,1.0
newsgroups:6396,003,0.397701
newsgroups:6396,002,0.203521
newsgroups:6396,001,0.146818
newsgroups:6396,007,0.136193
newsgroups:6396,019,0.115767
newsgroups:6431,007,1.0
newsgroups:6466,007,1.0
newsgroups:6501,019,1.0
newsgroups:6536,007,0.389853
newsgroups:6536,003,0.336267
newsgroups:6536,004,0.196107
newsgroups:6536,002,0.077772
newsgroups:6571,002,0.566123
newsgroups:6571,014,0.15125
newsgroups:6571,000,0.125527
newsgroups:6571,001,0.109357
newsgroups:6571,003,0.047742
newsgroups:6606,007,1.0
newsgroups:6641,002,1.0
newsgroups:6676,007,1.0
newsgroups:6711,003,1.0
newsgroups:6746,012,1.0
newsgroups:6781,007,1.0
newsgroups:6816,007,1.0
newsgroups:6851,007,1.0
newsgroups:6886,015,1.0
newsgroups:6921,007,0.322818
newsgroups:6921,004,0.194149
newsgroups:6921,010,0.176527
newsgroups:6921,003,0.117034
newsgroups:6921,015,0.099306
newsgroups:6921,001,0.059022
newsgroups:6921,006,0.031145
newsgroups:6956,007,0.504251
newsgroups:6956,003,0.215632
newsgroups:6956,004,0.178027
newsgroups:6956,012,0.102089
newsgroups:6991,007,1.0
newsgroups:7026,014,1.0
newsgroups:7061,001,1.0
newsgroups:7096,000,0.49474
newsgroups:7096,001,0.311486
newsgroups:7096,002,0.193773
newsgroups:7131,014,0.311129
newsgroups:7131,003,0.211112
newsgroups:7131,002,0.158252
newsgroups:7131,011,0.12942
newsgroups:7131,007,0.083465
newsgroups:7131,000,0.07764
newsgroups:7131,005,0.028982
newsgroups:7166,002,0.519844
newsgroups:7166,014,0.274731
newsgroups:7166,003,0.205426
newsgroups:7201,003,1.0
newsgroups:7236,002,1.0
newsgroups:7271,003,1.0
newsgroups:7306,016,1.0
newsgroups:7341,000,1.0
newsgroups:7376,014,1.0
newsgroups:7411,014,0.377575
newsgroups:7411,002,0.255919
newsgroups:7411,003,0.204718
newsgroups:7411,001,0.114644
newsgroups:7411,000,0.047143
newsgroups:7446,001,1.0
newsgroups:7481,000,1.0
newsgroups:7516,003,1.0
newsgroups:7551,003,1.0
newsgroups:7586,007,1.0
newsgroups:7621,000,1.0
newsgroups:7656,001,1.0
newsgroups:7691,000,1.0
newsgroups:7726,014,0.335418
newsgroups:7726,007,0.326261
newsgroups:7726,002,0.211246
newsgroups:7726,000,0.06621
newsgroups:7726,008,0.060865
newsgroups:7761,003,1.0
newsgroups:7796,002,1.0
newsgroups:7831,003,1.0
newsgroups:7866,006,1.0
newsgroups:7901,002,1.0
newsgroups:7936,002,1.0
newsgroups:7971,014,1.0
newsgroups:8006,004,1.0
newsgroups:8041,002,1.0
newsgroups:8076,012,1.0
newsgroups:8111,014,0.437704
newsgroups:8111,003,0.256721
newsgroups:8111,000,0.117218
newsgroups:8111,002,0.112274
newsgroups:8111,007,0.057455
newsgroups:8111,001,0.018629
newsgroups:8146,002,1.0
newsgroups:8181,002,1.0
newsgroups:8216,014,1.0
newsgroups:8251,014,1.0
newsgroups:8286,008,1.0
newsgroups:8321,007,1.0
newsgroups:8356,000,1.0
newsgroups:8391,002,1.0
newsgroups:8426,004,1.0
newsgroups:8461,014,1.0
newsgroups:8496,014,0.382507
newsgroups:8496,003,0.313439
newsgroups:8496,002,0.153921
newsgroups:8496,001,0.150133
newsgroups:8531,003,0.285396
newsgroups:8531,014,0.241567
newsgroups:8531,002,0.182763
newsgroups:8531,011,0.11881
newsgroups:8531,005,0.076076
newsgroups:8531,001,0.063816
newsgroups:8531,012,0.031572
newsgroups:8566,014,0.482508
newsgroups:8566,000,0.194928
newsgroups:8566,003,0.187287
newsgroups:8566,002,0.135278
newsgroups:8601,002,1.0
newsgroups:8636,014,0.458425
newsgroups:8636,012,0.210623
newsgroups:8636,003,0.210021
newsgroups:8636,002,0.120931
newsgroups:8671,003,1.0
newsgroups:8706,014,1.0
newsgroups:8741,014,1.0
newsgroups:8776,014,0.556349
newsgroups:8776,002,0.272212
newsgroups:8776,000,0.17144
newsgroups:8811,003,1.0
newsgroups:8846,014,0.442275
newsgroups:8846,002,0.161532
newsgroups:8846,003,0.140201
newsgroups:8846,011,0.111889
newsgroups:8846,000,0.058321
newsgroups:8846,018,0.048143
newsgroups:8846,001,0.03764
newsgroups:8881,003,0.547739
newsgroups:8881,014,0.290962
newsgroups:8881,019,0.161295
newsgroups:8916,002,1.0
newsgroups:8951,002,1.0
newsgroups:8986,003,1.0
newsgroups:9021,015,1.0
newsgroups:9056,002,1.0
newsgroups:9091,001,1.0
newsgroups:9126,002,0.724195
newsgroups:9126,015,0.275805
newsgroups:9161,002,1.0
newsgroups:9196,002,1.0
newsgroups:9231,002,1.0
newsgroups:9266,007,1.0
newsgroups:9301,015,0.490778
newsgroups:9301,013,0.379373
newsgroups:9301,000,0.129849
newsgroups:9336,015,0.544912
newsgroups:9336,002,0.331373
newsgroups:9336,000,0.123716
newsgroups:9371,000,1.0
newsgroups:9406,004,1.0
newsgroups:9441,002,1.0
newsgroups:9476,002,1.0
newsgroups:9511,002,1.0
newsgroups:9546,003,1.0
newsgroups:9581,002,1.0
newsgroups:9616,002,0.818162
newsgroups:9616,001,0.078273
newsgroups:9616,003,0.068997
newsgroups:9616,000,0.034568
newsgroups:9651,002,1.0
newsgroups:9686,005,1.0
newsgroups:9721,008,1.0
newsgroups:9756,002,1.0
newsgroups:9791,002,1.0
newsgroups:9826,002,1.0
newsgroups:9861,002,0.405022
newsgroups:9861,000,0.279374
newsgroups:9861,015,0.247829
newsgroups:9861,003,0.067775
newsgroups:9896,000,0.288753
newsgroups:9896,002,0.264017
newsgroups:9896,006,0.140554
newsgroups:9896,001,0.136583
newsgroups:9896,003,0.10473
newsgroups:9896,015,0.065363
newsgroups:9931,002,1.0
newsgroups:9966,002,1.0
newsgroups:10001,002,1.0
newsgroups:10036,015,1.0
newsgroups:10071,002,0.589772
newsgroups:10071,015,0.307877
newsgroups:10071,005,0.070568
newsgroups:10071,003,0.031783
newsgroups:10106,002,1.0
newsgroups:10141,015,1.0
newsgroups:10176,002,1.0
newsgroups:10211,015,1.0
newsgroups:10246,005,1.0
newsgroups:10281,015,1.0
newsgroups:10316,000,1.0
newsgroups:10351,015,0.730963
newsgroups:10351,002,0.215648
newsgroups:10351,008,0.0267
newsgroups:10351,003,0.026688
newsgroups:10386,015,1.0
newsgroups:10421,002,0.312468
newsgroups:10421,000,0.288598
newsgroups:10421,008,0.124287
newsgroups:10421,001,0.109735
newsgroups:10421,003,0.076754
newsgroups:10421,016,0.050642
newsgroups:10421,005,0.037516
newsgroups:10456,004,1.0
newsgroups:10491,002,0.814489
newsgroups:10491,015,0.185511
newsgroups:10526,015,1.0
newsgroups:10561,002,1.0
newsgroups:10596,002,1.0
newsgroups:10631,008,1.0
newsgroups:10666,015,0.695506
newsgroups:10666,002,0.304494
newsgroups:10701,015,0.550998
newsgroups:10701,002,0.194281
newsgroups:10701,008,0.075594
newsgroups:10701,000,0.069778
newsgroups:10701,003,0.064468
newsgroups:10701,012,0.044882
newsgroups:10736,002,0.796085
newsgroups:10736,000,0.107905
newsgroups:10736,005,0.09601
newsgroups:10771,002,1.0
newsgroups:10806,002,0.548318
newsgroups:10806,005,0.173483
newsgroups:10806,000,0.136346
newsgroups:10806,015,0.090226
newsgroups:10806,003,0.051627
newsgroups:10841,001,1.0
newsgroups:10876,015,0.437871
newsgroups:10876,002,0.353287
newsgroups:10876,005,0.161526
newsgroups:10876,019,0.047316
newsgroups:10911,002,0.705399
newsgroups:10911,015,0.268429
newsgroups:10911,000,0.026171
newsgroups:10946,002,1.0
newsgroups:10981,015,0.459275
newsgroups:10981,000,0.395804
newsgroups:10981,002,0.144922
newsgroups:11016,000,1.0
newsgroups:11051,000,0.41521
newsgroups:11051,017,0.308104
newsgroups:11051,002,0.234333
newsgroups:11051,005,0.042353
newsgroups:11086,000,1.0
newsgroups:11121,000,1.0
newsgroups:11156,012,1.0
newsgroups:11191,000,0.494632
newsgroups:11191,017,0.238393
newsgroups:11191,005,0.103862
newsgroups:11191,009,0.087024
newsgroups:11191,002,0.07609
newsgroups:11226,017,1.0
newsgroups:11261,017,1.0
newsgroups:11296,017,1.0
newsgroups:11331,017,1.0
newsgroups:11366,017,0.550759
newsgroups:11366,000,0.264658
newsgroups:11366,012,0.075219
newsgroups:11366,002,0.070453
newsgroups:11366,003,0.038911
newsgroups:11401,003,0.409177
newsgroups:11401,001,0.264017
newsgroups:11401,004,0.135932
newsgroups:11401,010,0.128524
newsgroups:11401,002,0.06235
newsgroups:11436,001,0.387995
newsgroups:11436,002,0.238731
newsgroups:11436,005,0.201709
newsgroups:11436,006,0.10843
newsgroups:11436,017,0.063134
newsgroups:11471,017,0.587114
newsgroups:11471,000,0.184372
newsgroups:11471,001,0.074783
newsgroups:11471,003,0.067517
newsgroups:11471,002,0.063321
newsgroups:11471,004,0.020026
newsgroups:11471,005,0.002867
newsgroups:11506,017,0.422403
newsgroups:11506,000,0.293503
newsgroups:11506,001,0.118352
newsgroups:11506,019,0.101236
newsgroups:11506,003,0.064507
newsgroups:11541,001,1.0
newsgroups:11582,001,0.694786
newsgroups:11582,008,0.194995
newsgroups:11582,017,0.110219
newsgroups:11617,017,0.80902
newsgroups:11617,004,0.19098
newsgroups:11652,017,0.643768
newsgroups:11652,000,0.108886
newsgroups:11652,001,0.093791
newsgroups:11652,002,0.051279
newsgroups:11652,003,0.045464
newsgroups:11652,008,0.041091
newsgroups:11652,004,0.015721
newsgroups:11687,017,0.492147
newsgroups:11687,004,0.268867
newsgroups:11687,002,0.238986
newsgroups:11722,003,1.0
newsgroups:11757,017,0.838206
newsgroups:11757,001,0.161794
newsgroups:11792,004,1.0
newsgroups:11827,001,0.333424
newsgroups:11827,017,0.187541
newsgroups:11827,003,0.18644
newsgroups:11827,008,0.173247
newsgroups:11827,000,0.119348
newsgroups:11862,017,1.0
newsgroups:11897,017,1.0
newsgroups:11932,004,0.46501
newsgroups:11932,003,0.285975
newsgroups:11932,017,0.104389
newsgroups:11932,010,0.094738
newsgroups:11932,002,0.049889
newsgroups:11967,000,1.0
newsgroups:12002,003,1.0
newsgroups:12037,001,1.0
newsgroups:12072,003,1.0
newsgroups:12107,007,1.0
newsgroups:12142,003,1.0
newsgroups:12177,007,1.0
newsgroups:12212,002,1.0
newsgroups:12247,002,0.449128
newsgroups:12247,001,0.385469
newsgroups:12247,003,0.165403
newsgroups:12282,003,1.0
newsgroups:12317,001,1.0
newsgroups:12352,011,1.0
newsgroups:12387,001,1.0
newsgroups:12422,003,1.0
newsgroups:12457,019,0.304576
newsgroups:12457,001,0.301475
newsgroups:12457,003,0.194711
newsgroups:12457,016,0.122714
newsgroups:12457,010,0.076525
newsgroups:12492,001,0.274877
newsgroups:12492,003,0.212825
newsgroups:12492,002,0.163905
newsgroups:12492,004,0.14564
newsgroups:12492,007,0.110156
newsgroups:12492,000,0.092597
newsgroups:12527,001,1.0
newsgroups:12562,003,1.0
newsgroups:12597,001,1.0
newsgroups:12632,003,0.36041
newsgroups:12632,001,0.298195
newsgroups:12632,004,0.126296
newsgroups:12632,017,0.07064
newsgroups:12632,002,0.064845
newsgroups:12632,007,0.057432
newsgroups:12632,011,0.022182
newsgroups:12667,002,0.32302
newsgroups:12667,019,0.296485
newsgroups:12667,003,0.273966
newsgroups:12667,000,0.106529
newsgroups:12702,002,1.0
newsgroups:12737,003,0.467512
newsgroups:12737,000,0.149339
newsgroups:12737,001,0.147063
newsgroups:12737,007,0.125587
newsgroups:12737,002,0.110499
newsgroups:12772,019,1.0
newsgroups:12807,003,0.410792
newsgroups:12807,001,0.239636
newsgroups:12807,002,0.091494
newsgroups:12807,010,0.085228
newsgroups:12807,018,0.071164
newsgroups:12807,004,0.058981
newsgroups:12807,000,0.042705
newsgroups:12842,003,0.58361
newsgroups:12842,014,0.207099
newsgroups:12842,001,0.107708
newsgroups:12842,002,0.101583
newsgroups:12877,001,0.4071
newsgroups:12877,010,0.372021
newsgroups:12877,017,0.220879
newsgroups:12912,004,0.467722
newsgroups:12912,003,0.192506
newsgroups:12912,017,0.135515
newsgroups:12912,007,0.116117
newsgroups:12912,018,0.034515
newsgroups:12912,011,0.02727
newsgroups:12912,002,0.026354
newsgroups:12947,019,1.0
newsgroups:12982,012,1.0
newsgroups:13017,006,1.0
newsgroups:13052,001,0.510238
newsgroups:13052,002,0.206411
newsgroups:13052,003,0.145939
newsgroups:13052,008,0.137412
newsgroups:13087,006,1.0
newsgroups:13122,001,1.0
newsgroups:13157,006,1.0
newsgroups:13192,011,1.0
newsgroups:13227,003,1.0
newsgroups:13262,011,0.209584
newsgroups:13262,002,0.186094
newsgroups:13262,003,0.171263
newsgroups:13262,000,0.162135
newsgroups:13262,016,0.115938
newsgroups:13262,001,0.09731
newsgroups:13262,004,0.057676
newsgroups:13297,000,1.0
newsgroups:13332,001,1.0
newsgroups:13367,001,0.411612
newsgroups:13367,011,0.197859
newsgroups:13367,014,0.167467
newsgroups:13367,002,0.088161
newsgroups:13367,000,0.076306
newsgroups:13367,008,0.030015
newsgroups:13367,003,0.02858
newsgroups:13402,002,1.0
newsgroups:13437,016,0.252341
newsgroups:13437,000,0.207272
newsgroups:13437,002,0.163745
newsgroups:13437,001,0.14756
newsgroups:13437,003,0.12788
newsgroups:13437,011,0.101202
newsgroups:13472,004,1.0
newsgroups:13507,002,1.0
newsgroups:13542,003,1.0
newsgroups:13577,002,1.0
newsgroups:13612,002,1.0
newsgroups:13647,004,1.0
newsgroups:13682,003,0.513953
newsgroups:13682,008,0.228513
newsgroups:13682,011,0.112746
newsgroups:13682,002,0.111594
newsgroups:13682,001,0.033194
newsgroups:13717,000,1.0
newsgroups:13752,006,1.0
newsgroups:13787,000,0.431236
newsgroups:13787,005,0.238168
newsgroups:13787,001,0.159046
newsgroups:13787,006,0.097309
newsgroups:13787,016,0.04281
newsgroups:13787,002,0.031431
newsgroups:13822,000,1.0
newsgroups:13857,002,1.0
newsgroups:13892,002,1.0
newsgroups:13927,002,1.0
newsgroups:13962,000,1.0
newsgroups:13997,003,1.0
newsgroups:14032,002,0.578019
newsgroups:14032,000,0.421981
newsgroups:14067,001,0.539507
newsgroups:14067,014,0.198025
newsgroups:14067,003,0.175324
newsgroups:14067,002,0.063807
newsgroups:14067,018,0.023337
newsgroups:14102,003,0.320455
newsgroups:14102,001,0.280692
newsgroups:14102,002,0.228643
newsgroups:14102,012,0.112175
newsgroups:14102,000,0.058036
newsgroups:14137,003,0.365615
newsgroups:14137,002,0.350318
newsgroups:14137,000,0.088299
newsgroups:14137,012,0.078942
newsgroups:14137,001,0.07109
newsgroups:14137,011,0.045736
newsgroups:14172,002,1.0
newsgroups:14207,001,1.0
newsgroups:14242,001,0.504957
newsgroups:14242,002,0.139945
newsgroups:14242,000,0.138837
newsgroups:14242,004,0.100143
newsgroups:14242,003,0.05628
newsgroups:14242,016,0.041824
newsgroups:14242,017,0.012798
newsgroups:14242,009,0.005216
newsgroups:14277,016,1.0
newsgroups:14312,001,0.639202
newsgroups:14312,003,0.149114
newsgroups:14312,000,0.148456
newsgroups:14312,016,0.063228
newsgroups:14347,008,0.487708
newsgroups:14347,002,0.167493
newsgroups:14347,000,0.109245
newsgroups:14347,001,0.100375
newsgroups:14347,003,0.075114
newsgroups:14347,019,0.060065
newsgroups:14382,003,0.449638
newsgroups:14382,002,0.264942
newsgroups:14382,000,0.15198
newsgroups:14382,001,0.13344
newsgroups:14417,006,1.0
newsgroups:14452,001,1.0
newsgroups:14487,000,0.293621
newsgroups:14487,001,0.242271
newsgroups:14487,002,0.163734
newsgroups:14487,003,0.147323
newsgroups:14487,008,0.116648
newsgroups:14487,007,0.036403
newsgroups:14522,004,1.0
newsgroups:14557,001,1.0
newsgroups:14592,001,0.499268
newsgroups:14592,002,0.356658
newsgroups:14592,003,0.066048
newsgroups:14592,004,0.050909
newsgroups:14592,005,0.027117
newsgroups:14627,008,1.0
newsgroups:14662,001,1.0
newsgroups:14697,003,1.0
newsgroups:14732,003,1.0
newsgroups:14767,000,1.0
newsgroups:14802,001,1.0
newsgroups:14837,000,1.0
newsgroups:14872,001,0.670271
newsgroups:14872,002,0.150687
newsgroups:14872,006,0.106152
newsgroups:14872,003,0.072891
newsgroups:14907,001,1.0
newsgroups:14942,002,1.0
newsgroups:14977,000,0.319825
newsgroups:14977,001,0.286572
newsgroups:14977,002,0.206463
newsgroups:14977,012,0.18714
